,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,simplifiedMarketChannelDirectedness,farmGatePricePerKg
547,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,13886,117,14,0.9466895449973376,0.7148748968930437,0.4705882352941176,0.932,0.078,0.853,1,1,1,1,0.0338,0.08,0.225,0.0,0.0,1,2,0.65
548,AYACUCHO,HUAMANGA,SOCOS,13966,102,9,0.19851116625310167,0.1172590692561378,0.42857142857142855,0.8550000000000001,0.072,0.853,0,0,0,0,0.01232,0.04,0.24,0.0,0.0,1,2,0.8
549,AYACUCHO,HUAMANGA,SOCOS,13970,17,2,0.4504504504504505,0.3125,0.15384615384615385,0.8550000000000001,0.072,0.853,1,1,0,0,0.01232,0.005,0.3,0.0,0.0,1,1,0.75
550,AYACUCHO,HUAMANGA,SOCOS,13970,101,12,0.3119584055459272,0.5094339622641509,0.02994011976047904,0.8550000000000001,0.072,0.853,0,0,0,0,0.01232,0.0036,0.324,0.0,0.0,1,2,0.9
551,AYACUCHO,HUAMANGA,SOCOS,13970,112,13,0.3804089396100808,0.22237665045170252,0.2999400119976005,0.8550000000000001,0.072,0.853,0,0,0,0,0.01232,0.004,0.16,0.0,0.0,1,2,0.8
552,AYACUCHO,HUAMANGA,SOCOS,13974,25,5,1.0,1.0,0.4,0.8550000000000001,0.072,0.853,0,0,0,0,0.01232,0.02,0.15,0.0,0.0,2,1,0.5
553,AYACUCHO,HUAMANGA,SOCOS,13974,40,7,0.34210526315789475,0.4382022471910113,0.1176470588235294,0.8550000000000001,0.072,0.853,0,0,0,0,0.01232,0.0117,0.0001125,0.0,0.0,1,2,1.5
554,AYACUCHO,HUAMANGA,SOCOS,13974,61,10,0.6060606060606061,0.4507042253521127,0.5625546806649169,0.8550000000000001,0.072,0.853,1,1,1,1,0.01232,0.018,0.37091757387247276,0.0,0.0,2,1,1.3333333333333333
555,AYACUCHO,HUAMANGA,SOCOS,13974,73,12,0.8108108108108109,0.5625,0.2307692307692308,0.8550000000000001,0.072,0.853,0,0,1,1,0.01232,0.009,0.0001333333333333333,0.0,0.0,1,2,0.6
556,AYACUCHO,HUAMANGA,SOCOS,13974,75,13,1.0,1.0,0.8064516129032259,0.8550000000000001,0.072,0.853,1,0,0,0,0.01232,0.0069,0.23,0.0,0.0,1,2,1.0
557,AYACUCHO,HUAMANGA,SOCOS,13978,218,13,0.9090909090909092,0.7692307692307693,0.4666666666666666,0.8550000000000001,0.072,0.853,0,0,0,0,0.01232,0.005,0.4285714285714286,0.0,0.0,1,1,0.5
558,AYACUCHO,HUAMANGA,TAMBILLO,13950,92,8,0.3902439024390244,0.2791196994095545,0.1276595744680851,0.8550000000000001,0.073,0.853,0,0,0,0,0.01,0.04,1.1666666666666667,0.0,0.0,1,1,1.3
559,AYACUCHO,HUAMANGA,TAMBILLO,13950,120,13,0.7894736842105263,0.2727272727272727,0.10245901639344264,0.8550000000000001,0.073,0.853,0,0,0,0,0.01,0.06,1.4,1.0,0.0,1,1,0.4
560,AYACUCHO,HUAMANGA,VINCHOS,13999,11,2,1.0,1.0,0.4761904761904762,0.7929999999999999,0.10500000000000001,0.853,0,0,0,0,0.0365,0.006,0.22,0.0,0.0,1,2,0.55
561,AYACUCHO,HUAMANGA,VINCHOS,13999,17,3,0.7407407407407407,0.5333333333333333,0.16666666666666666,0.7929999999999999,0.10500000000000001,0.853,1,0,0,0,0.0365,0.006,0.24,0.0,0.0,1,2,0.6
562,AYACUCHO,HUAMANGA,VINCHOS,13999,43,6,0.2724795640326976,0.15151515151515152,0.09523809523809523,0.7929999999999999,0.10500000000000001,0.853,0,0,0,0,0.0365,0.02,0.25,0.0,0.0,1,2,0.5
563,AYACUCHO,HUAMANGA,VINCHOS,13999,52,7,0.8097165991902834,0.8271824891829982,0.28,0.7929999999999999,0.10500000000000001,0.853,0,0,0,0,0.0365,0.2,2.7085714285714286,0.0,0.0,1,2,1.8
564,AYACUCHO,HUAMANGA,VINCHOS,13999,60,8,1.0,1.0,0.6,0.7929999999999999,0.10500000000000001,0.853,0,0,0,0,0.0365,0.015,0.16666666666666669,0.0,0.0,1,2,0.65
565,AYACUCHO,HUAMANGA,VINCHOS,13999,87,12,0.7065217391304348,0.9337016574585636,0.3472222222222223,0.7929999999999999,0.10500000000000001,0.853,1,1,1,1,0.0365,0.026,0.288,0.0,0.0,1,2,0.65
566,AYACUCHO,HUAMANGA,VINCHOS,13999,97,13,0.7070707070707071,0.5310344827586208,0.16129032258064516,0.7929999999999999,0.10500000000000001,0.853,1,0,0,0,0.0365,0.014,0.36,0.0,0.0,1,2,0.55
567,AYACUCHO,HUANCA SANCOS,SACSAMARCA,14331,31,4,0.5063291139240507,0.30538922155688625,0.16666666666666666,1.03,0.33799999999999997,0.853,1,0,0,0,0.0077,0.017,0.3,0.0,0.0,1,2,0.6
568,AYACUCHO,HUANCA SANCOS,SACSAMARCA,14331,97,11,0.8833922261484098,0.7631160572337043,0.3,1.03,0.33799999999999997,0.853,1,1,1,1,0.0077,0.06,0.26666666666666666,0.0,0.0,1,2,0.8
569,AYACUCHO,HUANTA,AYAHUANCO,13538,53,8,0.4975124378109453,0.3827751196172249,0.1176470588235294,1.25,0.585,0.853,1,0,0,0,0.003075,0.008,0.28,0.0,0.0,2,2,1.2
570,AYACUCHO,HUANTA,AYAHUANCO,13538,67,11,0.3942181340341656,0.182370820668693,0.06543075245365321,1.25,0.585,0.853,0,0,0,0,0.003075,0.00075,0.25,0.0,0.0,2,2,0.8
571,AYACUCHO,HUANTA,AYAHUANCO,13541,104,9,0.3809523809523809,0.17254901960784313,0.17664670658682635,1.25,0.585,0.853,1,1,1,1,0.003075,0.022,0.45762711864406785,0.0,0.0,3,1,1.0
572,AYACUCHO,HUANTA,HUAMANGUILLA,13690,32,4,0.7751937984496124,0.7010050251256281,0.4325775656324582,0.945,0.095,0.853,1,1,0,0,0.02208,0.04,0.3655172413793104,0.0,0.0,1,2,1.35
573,AYACUCHO,HUANTA,HUAMANGUILLA,13690,51,5,0.7758620689655172,0.4736842105263158,0.19968051118210864,0.945,0.095,0.853,1,0,0,0,0.02208,0.0027,0.216,0.0,0.0,1,2,0.5
574,AYACUCHO,HUANTA,HUAMANGUILLA,13690,72,8,0.9146341463414634,0.6132879045996593,0.42857142857142855,0.945,0.095,0.853,1,0,0,0,0.02208,0.018,0.3188405797101449,0.0,0.0,1,2,0.4
575,AYACUCHO,HUANTA,HUAMANGUILLA,13690,89,9,0.6104417670682731,0.5588235294117647,0.2735229759299781,0.945,0.095,0.853,1,1,0,0,0.02208,0.038,1.0,0.0,0.0,1,2,0.8
576,AYACUCHO,HUANTA,HUAMANGUILLA,13690,111,10,0.3341288782816229,0.17493271818531336,0.078125,0.945,0.095,0.853,1,0,0,0,0.02208,0.014,1.6,0.0,0.0,1,2,0.65
577,AYACUCHO,HUANTA,HUAMANGUILLA,13690,154,14,0.6075949367088608,0.3551797040169133,0.17680339462517675,0.945,0.095,0.853,1,0,0,0,0.02208,0.0024,0.192,0.0,0.0,1,2,0.7
578,AYACUCHO,HUANTA,HUAMANGUILLA,13707,24,4,0.7191011235955056,0.3224181360201511,0.2380952380952381,0.945,0.095,0.853,0,0,0,0,0.02208,0.0032,1.0666666666666669,0.0,0.0,1,1,0.4
579,AYACUCHO,HUANTA,HUAMANGUILLA,13707,30,5,0.5432098765432098,0.5684754521963824,0.16578249336870027,0.945,0.095,0.853,0,0,0,0,0.02208,0.0044,0.768,0.0,0.0,1,1,0.5
580,AYACUCHO,HUANTA,HUAMANGUILLA,13707,32,6,0.7676767676767676,0.38974358974358975,0.16025641025641024,0.945,0.095,0.853,1,0,0,0,0.02208,0.0152,0.352,0.0,0.0,1,2,0.5
581,AYACUCHO,HUANTA,HUAMANGUILLA,13707,46,7,0.997920997920998,0.9917355371900828,0.4608294930875576,0.945,0.095,0.853,0,0,0,0,0.02208,0.012,0.28,0.0,0.0,1,1,0.5
582,AYACUCHO,HUANTA,HUAMANGUILLA,13707,56,8,0.9079365079365079,0.8637583892617451,0.6557377049180328,0.945,0.095,0.853,1,0,0,0,0.02208,0.0429,1.375,0.0,0.0,1,1,0.3
583,AYACUCHO,HUANTA,HUAMANGUILLA,13707,68,11,0.22459292532285235,0.09406231628453852,0.06896551724137931,0.945,0.095,0.853,0,0,0,0,0.02208,0.004,0.2666666666666667,0.0,0.0,1,1,0.4
584,AYACUCHO,HUANTA,HUAMANGUILLA,13707,86,14,0.9411764705882352,0.7474048442906575,0.2986857825567503,0.945,0.095,0.853,1,0,0,0,0.02208,0.024,1.6,0.0,0.0,1,1,0.45
585,AYACUCHO,HUANTA,HUANTA,13630,13,1,0.5617977528089888,0.7987220447284346,0.27586206896551724,0.962,0.11299999999999999,0.853,0,0,0,0,0.00456,0.005,0.18125,0.0,0.26,1,2,0.5
586,AYACUCHO,HUANTA,HUANTA,13630,16,2,0.14760147601476015,0.046168051708217916,0.12205044751830756,0.962,0.11299999999999999,0.853,0,0,0,0,0.00456,0.001,0.8,0.0,0.26,1,2,0.5
587,AYACUCHO,HUANTA,HUANTA,13630,86,8,0.5,0.35714285714285715,0.3333333333333333,0.962,0.11299999999999999,0.853,0,0,0,0,0.00456,0.0016,0.176,0.0,0.26,1,1,0.5
588,AYACUCHO,HUANTA,HUANTA,13630,96,9,0.5063291139240507,0.7804878048780488,0.5411255411255411,0.962,0.11299999999999999,0.853,1,0,0,0,0.00456,0.008,1.2,0.0,0.26,1,2,0.8
589,AYACUCHO,HUANTA,HUANTA,13630,147,13,0.2597402597402597,0.17457180500658762,0.13577118030412744,0.962,0.11299999999999999,0.853,1,1,0,0,0.00456,0.019,0.8,0.0,0.26,1,2,1.0
590,AYACUCHO,HUANTA,HUANTA,13636,11,2,0.21186440677966095,0.13368983957219252,0.1468235294117647,0.962,0.11299999999999999,0.853,0,0,0,0,0.00456,0.005,0.3205128205128205,0.0,0.26,1,1,1.0
591,AYACUCHO,HUANTA,HUANTA,13636,76,10,0.3947368421052632,0.16304347826086954,0.099009900990099,0.962,0.11299999999999999,0.853,0,1,0,0,0.00456,0.006,0.24,0.0,0.26,1,1,0.5
592,AYACUCHO,LA MAR,ANCO,13842,40,5,0.8691333498882543,0.7291666666666666,0.4901960784313725,1.3199999999999998,0.47300000000000003,0.853,1,0,0,0,0.00076,0.007,0.4,0.0,0.0,2,1,1.2
593,AYACUCHO,LA MAR,ANCO,13842,91,11,0.26785714285714285,0.2857142857142857,0.03759398496240601,1.3199999999999998,0.47300000000000003,0.853,1,0,0,0,0.00076,0.0006,0.9,0.0,0.0,2,1,1.6666666666666667
594,AYACUCHO,LA MAR,TAMBO,13774,7,1,0.30349013657056145,0.2564102564102564,0.07307804735457467,1.01,0.172,0.853,0,0,0,0,0.00951,0.001,0.24,0.0,0.4,1,2,1.2
595,AYACUCHO,LA MAR,TAMBO,13774,64,8,0.4970178926441352,0.20270270270270271,0.08680555555555555,1.01,0.172,0.853,1,0,1,0,0.00951,0.025,0.3,0.0,0.4,1,1,0.6
596,AYACUCHO,LA MAR,TAMBO,13774,71,9,1.0,1.0,0.13054830287206265,1.01,0.172,0.853,0,0,0,0,0.00951,0.0025,0.2,0.0,0.4,1,2,0.8
597,AYACUCHO,LA MAR,TAMBO,13774,82,10,0.3673469387755102,0.32926829268292684,0.27322404371584696,1.01,0.172,0.853,1,0,0,0,0.00951,0.009,0.24,0.0,0.4,1,1,1.2
598,AYACUCHO,LA MAR,TAMBO,13774,105,13,0.528169014084507,0.4423592493297587,0.15384615384615385,1.01,0.172,0.853,1,0,0,0,0.00951,0.015,0.4,0.0,0.4,1,2,1.8
599,AYACUCHO,LA MAR,TAMBO,13797,12,2,0.37359900373599,0.42168674698795183,0.08438818565400844,1.01,0.172,0.853,1,1,1,1,0.00951,0.006,0.24,0.0,0.4,1,2,1.1666666666666667
600,AYACUCHO,LA MAR,TAMBO,13797,71,7,0.106951871657754,0.08800880088008801,0.04027061855670104,1.01,0.172,0.853,1,1,0,0,0.00951,0.004,0.2,0.0,0.4,1,2,1.0
601,AYACUCHO,LA MAR,TAMBO,13797,90,10,0.7392197125256673,0.5527123848515865,0.2222222222222222,1.01,0.172,0.853,1,0,0,0,0.00951,0.0108,0.156,0.0,0.4,1,2,1.0
602,AYACUCHO,LA MAR,TAMBO,13797,103,12,0.443213296398892,0.450070323488045,0.09904912836767037,1.01,0.172,0.853,1,0,0,0,0.00951,0.0032,0.512,0.0,0.4,1,2,1.0
603,AYACUCHO,LA MAR,TAMBO,13798,73,8,0.7766990291262136,0.5333333333333333,0.12195121951219512,1.01,0.172,0.853,1,0,0,0,0.00951,0.0012,0.24,0.0,0.4,1,1,1.0
604,AYACUCHO,LA MAR,TAMBO,13798,96,11,0.2608695652173913,0.12664334820890122,0.14705882352941174,1.01,0.172,0.853,1,0,0,0,0.00951,0.015,0.8,0.0,0.4,2,1,0.7
605,AYACUCHO,LA MAR,TAMBO,13798,117,14,0.22018348623853207,0.1891891891891892,0.13333333333333333,1.01,0.172,0.853,1,1,0,0,0.00951,0.0024,0.24,0.0,0.4,1,2,0.7
606,AYACUCHO,LUCANAS,PUQUIO,14401,77,7,1.0,1.0,1.0,1.05,0.597,0.853,0,0,0,0,0.00192,0.003,0.7777777777777778,0.0,0.07,1,2,1.0
607,AYACUCHO,LUCANAS,PUQUIO,14408,13,3,0.7692307692307693,0.5724508050089445,0.5263157894736842,1.05,0.597,0.853,1,0,0,0,0.00192,0.0032,0.96,0.0,0.07,1,2,1.0
608,AYACUCHO,LUCANAS,PUQUIO,14410,55,8,1.0,1.0,0.8,1.05,0.597,0.853,0,0,0,0,0.00192,0.012,0.76,0.0,0.07,1,1,0.875
609,AYACUCHO,PARINACOCHAS,CORACORA,14462,11,2,1.0,1.0,1.0,1.1400000000000001,0.8,0.853,0,0,0,0,0.0017,0.001,0.32,0.0,0.07,1,1,1.2
610,AYACUCHO,PARINACOCHAS,CORACORA,14462,45,8,0.8695652173913043,0.7920792079207921,0.4,1.1400000000000001,0.8,0.853,0,0,0,0,0.0017,0.016,0.192,0.0,0.07,1,1,1.0
611,AYACUCHO,PARINACOCHAS,PACAPAUSA,14472,131,10,0.9523809523809524,0.9230769230769232,0.5952380952380952,1.3699999999999999,0.845,0.853,1,0,0,0,0.0006,0.006,0.48,0.0,0.0,1,2,1.2
612,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,14529,28,6,0.1176470588235294,0.5,1.0,1.22,1.05,0.853,0,0,0,0,0.00175,0.016,0.5,0.0,0.02,1,2,1.5
613,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,14529,40,8,1.0,1.0,0.375,1.22,1.05,0.853,0,0,0,0,0.00175,0.0015,1.0,0.0,0.02,1,2,1.5
614,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,14177,6,1,0.6993006993006993,0.4436229205175601,0.3555555555555556,1.02,0.215,0.853,1,1,1,1,0.0038,0.02,0.1,0.0,0.02,1,2,0.6
615,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,14177,17,2,0.8200455580865603,0.3758700696055685,0.15625,1.02,0.215,0.853,1,0,0,0,0.0038,0.018,1.2,0.0,0.02,1,2,0.45
616,CAJAMARCA,CAJABAMBA,CACHACHI,4904,29,4,0.4771784232365146,0.31201248049922,0.7911392405063291,1.51,0.288,1.47,0,0,0,0,0.005405,0.01725,0.46,0.0,0.0,1,2,1.7391304347826086
617,CAJAMARCA,CAJABAMBA,CACHACHI,4904,33,5,0.7630331753554502,0.7533632286995515,0.5,1.51,0.288,1.47,1,0,0,0,0.005405,0.0161,0.46,0.0,0.0,2,1,1.0434782608695652
618,CAJAMARCA,CAJABAMBA,CACHACHI,4904,104,12,0.5151175811870101,0.36764705882352944,0.5,1.51,0.288,1.47,0,0,0,0,0.005405,0.0092,0.92,0.0,0.0,1,1,0.8695652173913043
619,CAJAMARCA,CAJABAMBA,CACHACHI,4929,10,2,1.0,1.0,0.2083333333333333,1.51,0.288,1.47,0,0,0,0,0.005405,0.00115,0.46,0.0,0.0,1,2,0.8695652173913043
620,CAJAMARCA,CAJABAMBA,CACHACHI,4929,25,4,0.5430932703659976,0.3333333333333333,0.267379679144385,1.51,0.288,1.47,0,0,0,0,0.005405,0.0046,0.414,0.0,0.0,1,2,0.8695652173913043
621,CAJAMARCA,CAJABAMBA,CACHACHI,4929,39,7,1.0,1.0,0.4615384615384616,1.51,0.288,1.47,1,0,0,0,0.005405,0.00115,0.2683333333333333,0.0,0.0,1,2,1.3043478260869563
622,CAJAMARCA,CAJABAMBA,CACHACHI,4929,96,14,0.8695652173913043,0.8791208791208791,0.2491280518186348,1.51,0.288,1.47,0,0,0,0,0.005405,0.0046,0.368,0.0,0.0,1,2,0.8695652173913043
623,CAJAMARCA,CAJABAMBA,CAJABAMBA,5017,13,2,1.0,1.0,0.045977011494252866,1.33,0.27799999999999997,1.47,0,0,0,0,0.000989,0.00023,0.575,0.0,0.0,1,2,0.8695652173913043
