,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,marketChannelDirectedness,farmGatePricePerKg
817,HUANUCO,HUANUCO,YARUMAYO,10147,95,11,0.6363636363636364,1.0,0.16666666666666666,0.96,0.15,0.82,1,0,0,0,0.013080000000000001,0.0084,0.252,0.0,0.0,2,2,0.5
818,HUANUCO,HUANUCO,YARUMAYO,10147,96,12,1.0,1.0,1.0,0.96,0.15,0.82,0,0,0,0,0.013080000000000001,0.006999999999999999,0.00014,0.0,0.0,1,2,1.0
819,HUANUCO,LAURICOCHA,RONDOS,10301,129,14,0.9230769230769232,0.8823529411764706,0.3333333333333333,0.807,0.368,0.82,1,0,0,0,0.006975,0.006,0.6,0.0,0.0,1,1,0.5
820,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10325,100,10,0.2708333333333333,0.24825174825174826,0.25,0.732,0.327,0.82,0,0,0,0,0.0009960000000000001,0.00936,4.176,0.0,0.0,1,4,1.9166666666666663
821,HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,10331,46,3,0.25,0.25,0.5,0.732,0.327,0.82,0,0,0,0,0.0009960000000000001,0.0006,1.68,0.0,0.0,1,4,0.8333333333333334
822,HUANUCO,MARAÑON,CHOLON,9601,3,1,0.5,0.3333333333333333,0.13726835964310227,1.56,0.6970000000000001,0.82,0,0,0,0,0.001,0.01,4e-05,0.0,0.0,1,2,1.0
823,HUANUCO,MARAÑON,SAN BUENAVENTURA,9584,125,7,0.591715976331361,1.0,0.37735849056603776,1.45,0.9079999999999999,0.82,0,0,0,0,5e-05,0.0005,5.5e-05,0.0,0.0,1,4,0.8
824,HUANUCO,PACHITEA,MOLINO,9954,22,2,0.5714285714285714,0.4545454545454545,0.5,0.985,0.158,0.82,1,1,0,0,0.06527999999999999,0.027999999999999997,2.8,0.0,0.0,1,3,0.7142857142857143
825,HUANUCO,PACHITEA,MOLINO,9954,42,5,0.9929078014184396,0.9708737864077672,0.5,0.985,0.158,0.82,1,0,0,0,0.06527999999999999,0.027999999999999997,0.35,0.0,0.0,1,3,0.7142857142857143
826,HUANUCO,PACHITEA,MOLINO,9954,48,6,0.8823529411764706,0.8780487804878049,0.555247084952804,0.985,0.158,0.82,1,0,0,0,0.06527999999999999,0.03,0.000175,0.0,0.0,1,3,0.6
827,HUANUCO,PACHITEA,MOLINO,9954,82,8,0.9221556886227544,0.8744038155802861,0.5376344086021505,0.985,0.158,0.82,1,0,0,0,0.06527999999999999,0.0154,0.00014,0.0,0.0,1,3,0.7142857142857143
828,HUANUCO,PACHITEA,MOLINO,9954,99,10,0.5343511450381679,0.5797101449275363,0.3333333333333333,0.985,0.158,0.82,1,0,0,0,0.06527999999999999,0.013999999999999999,0.35,0.0,0.0,1,3,0.7142857142857143
829,HUANUCO,PACHITEA,MOLINO,9955,20,4,1.0,1.0,1.0,0.985,0.158,0.82,0,0,0,0,0.06527999999999999,0.035,0.532,0.0,0.0,3,1,0.5
830,HUANUCO,PACHITEA,MOLINO,9955,35,6,1.0,1.0,0.5555555555555556,0.985,0.158,0.82,0,0,1,1,0.06527999999999999,0.018000000000000002,0.48,0.0,0.0,3,1,0.8333333333333334
831,HUANUCO,PACHITEA,MOLINO,9955,46,7,0.27184466019417475,0.21875,0.13089005235602094,0.985,0.158,0.82,0,0,0,0,0.06527999999999999,0.027999999999999997,0.63,0.0,0.0,3,1,0.4
832,HUANUCO,PACHITEA,MOLINO,9955,55,8,0.5806375162933997,0.4539559014267186,0.2585315408479835,0.985,0.158,0.82,1,1,0,0,0.06527999999999999,0.049,2.8,0.0,0.0,1,1,0.42857142857142855
833,HUANUCO,PACHITEA,MOLINO,9955,60,9,0.7407407407407407,0.5714285714285714,0.3968253968253969,0.985,0.158,0.82,0,0,0,0,0.06527999999999999,0.027999999999999997,4.62,0.0,0.0,3,1,0.4
834,HUANUCO,PACHITEA,MOLINO,9955,70,10,0.6666666666666666,0.5238095238095238,0.4179104477611941,0.985,0.158,0.82,0,0,0,0,0.06527999999999999,0.042,1.45,0.0,0.0,3,1,0.9571428571428572
835,HUANUCO,PACHITEA,PANAO,9968,7,1,0.5,0.32142857142857145,0.33333333333333337,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.0108,0.3,0.0,0.04,1,1,0.6666666666666666
836,HUANUCO,PACHITEA,PANAO,9968,18,3,0.9980988593155894,0.9905660377358492,0.9910802775024778,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.042,0.49,0.0,0.04,1,1,1.0
837,HUANUCO,PACHITEA,PANAO,9968,31,5,1.0,1.0,0.5,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.0105,0.154,0.0,0.04,1,1,0.42857142857142855
838,HUANUCO,PACHITEA,PANAO,9968,78,14,1.0,1.0,0.2857142857142857,1.0,0.17300000000000001,0.82,1,1,1,1,1.2179799999999998,0.0144,0.9,0.0,0.04,3,2,0.4
839,HUANUCO,PACHITEA,PANAO,9975,24,4,1.0,1.0,1.0,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.042,1.96,0.0,0.04,3,2,0.8571428571428571
840,HUANUCO,PACHITEA,PANAO,9975,72,9,0.4545454545454545,0.35714285714285715,0.5,1.0,0.17300000000000001,0.82,1,0,0,0,1.2179799999999998,0.0175,0.392,0.0,0.04,1,2,0.8571428571428571
841,HUANUCO,PACHITEA,PANAO,9989,17,2,0.6451612903225806,0.40540540540540543,0.5,1.0,0.17300000000000001,0.82,0,0,0,0,1.2179799999999998,0.027999999999999997,0.63,0.0,0.04,1,1,0.3
842,HUANUCO,PACHITEA,PANAO,9989,53,5,1.0,1.0,0.4978662873399716,1.0,0.17300000000000001,0.82,0,0,1,1,1.2179799999999998,0.035,1.4,0.0,0.04,1,1,0.35714285714285715
843,HUANUCO,PACHITEA,PANAO,9989,84,10,1.0,1.0,0.7122507122507123,1.0,0.17300000000000001,0.82,1,1,0,0,1.2179799999999998,0.027999999999999997,1.764,0.0,0.04,1,1,0.4
844,HUANUCO,PACHITEA,UMARI,9921,30,3,0.6269592476489029,0.5399151561897416,0.3333333333333333,0.9620000000000001,0.133,0.82,1,0,0,0,0.0569,0.02,1.2,0.0,0.0,1,3,0.7
845,HUANUCO,PACHITEA,UMARI,9921,32,4,1.0,1.0,0.5555555555555556,0.9620000000000001,0.133,0.82,0,0,0,0,0.0569,0.035,1.6,0.0,0.0,1,3,0.6
846,HUANUCO,PACHITEA,UMARI,9921,43,5,1.0,1.0,0.1657754010695187,0.9620000000000001,0.133,0.82,0,0,0,0,0.0569,0.002,1.935483870967742,0.0,0.0,1,4,0.6
847,HUANUCO,PACHITEA,UMARI,9921,44,6,1.0,1.0,0.5714285714285714,0.9620000000000001,0.133,0.82,0,0,0,0,0.0569,0.042,0.56,0.0,0.0,1,3,0.6
848,HUANUCO,PACHITEA,UMARI,9921,57,7,0.5263157894736842,0.2899251026818072,0.13333333333333333,0.9620000000000001,0.133,0.82,1,0,0,0,0.0569,0.04,1.8,0.0,0.0,1,3,0.6
849,HUANUCO,PACHITEA,UMARI,9921,93,11,0.8537886872998933,0.7894736842105263,0.2857142857142857,0.9620000000000001,0.133,0.82,1,0,0,0,0.0569,0.04,0.5,0.0,0.0,1,3,0.6
850,HUANUCO,YAROWILCA,APARICIO POMARES,10243,23,3,0.6532663316582915,0.593607305936073,0.2222222222222222,0.932,0.37200000000000005,0.82,1,1,0,0,0.00274,0.013000000000000001,1.04,0.0,0.0,1,4,1.0
851,HUANUCO,YAROWILCA,APARICIO POMARES,10243,112,14,1.0,1.0,0.25,0.932,0.37200000000000005,0.82,0,0,0,0,0.00274,0.0144,1.44,0.0,0.0,1,4,2.45
852,HUANUCO,YAROWILCA,CHORAS,10280,49,4,1.0,1.0,1.0,1.04,0.253,0.82,1,1,1,1,0.09695,0.021,0.84,0.0,0.0,2,2,0.5
853,HUANUCO,YAROWILCA,CHORAS,10280,127,13,1.0,1.0,1.0,1.04,0.253,0.82,0,0,0,0,0.09695,0.016,1.8433179723502304,0.0,0.0,1,2,0.3
854,HUANUCO,YAROWILCA,CHORAS,10280,138,14,1.0,1.0,0.5173745173745173,1.04,0.253,0.82,0,0,0,0,0.09695,0.03,1.819029850746268,0.0,0.0,1,2,0.5333333333333333
855,HUANUCO,YAROWILCA,OBAS,10261,108,10,1.0,1.0,0.44,0.883,0.29300000000000004,0.82,0,0,0,0,0.00084,0.0084,0.00010909090909090908,0.0,0.0,1,3,1.0
856,ICA,CHINCHA,SAN JUAN DE YANAC,12657,76,7,0.5555555555555556,0.6097560975609756,1.0,0.445,0.35,0.38,1,0,0,0,0.0005,0.005,0.7,0.0,0.0,1,3,1.0
857,JUNIN,CHUPACA,AHUAC,11748,71,12,1.0,1.0,0.6161228406909789,0.612,0.06999999999999999,0.645,1,0,0,0,0.00064,0.0024,0.00014953271028037384,0.0,0.0,1,3,1.125
858,JUNIN,CHUPACA,AHUAC,11748,84,14,1.0,1.0,1.0,0.612,0.06999999999999999,0.645,1,0,0,0,0.00064,0.004,0.0001675977653631285,0.0,0.0,1,3,1.0
859,JUNIN,CHUPACA,CHONGOS BAJO,11827,27,5,0.9523809523809524,1.0,0.3930401942271379,0.607,0.06,0.645,1,0,0,0,0.02277,0.02,0.00012354152367879202,0.0,0.0,1,3,2.075
860,JUNIN,CHUPACA,CHONGOS BAJO,11827,30,6,1.0,1.0,0.4239683436970039,0.607,0.06,0.645,1,0,0,0,0.02277,0.015,0.0001,0.0,0.0,1,3,1.2
861,JUNIN,CHUPACA,CHONGOS BAJO,11827,36,7,1.0,1.0,1.0,0.607,0.06,0.645,1,0,0,0,0.02277,0.0064,0.00012,0.0,0.0,1,3,1.0
862,JUNIN,CHUPACA,CHONGOS BAJO,11827,53,10,1.0,1.0,1.0,0.607,0.06,0.645,1,0,1,0,0.02277,0.008,0.00017316017316017316,0.0,0.0,1,3,1.5
863,JUNIN,CHUPACA,CHONGOS BAJO,11827,71,12,0.015241724220052391,0.014510278113663844,0.030303030303030307,0.607,0.06,0.645,1,0,0,0,0.02277,0.0144,0.00016,0.0,0.0,1,3,0.875
864,JUNIN,CHUPACA,CHONGOS BAJO,11827,75,13,1.0,1.0,0.4611837048424289,0.607,0.06,0.645,1,0,0,0,0.02277,0.008,0.00016666666666666666,0.0,0.0,1,3,1.5
865,JUNIN,CHUPACA,CHONGOS BAJO,11827,79,14,0.4324324324324325,0.25,0.15563361253715213,0.607,0.06,0.645,1,0,0,0,0.02277,0.016,0.00012152777777777776,0.0,0.0,1,3,0.875
866,JUNIN,CHUPACA,CHONGOS BAJO,11835,18,3,0.5645161290322581,0.39325842696629215,0.1382942575603126,0.607,0.06,0.645,0,0,1,0,0.02277,0.0035,0.0001031941031941032,0.0,0.0,1,4,1.0
867,JUNIN,CHUPACA,CHONGOS BAJO,11835,60,10,0.6511627906976745,0.3034055727554181,0.1853997682502897,0.607,0.06,0.645,1,0,1,0,0.02277,0.0056,0.0001,0.0,0.0,1,4,0.7
868,JUNIN,CHUPACA,CHONGOS BAJO,11835,69,11,1.0,1.0,0.8156996587030717,0.607,0.06,0.645,0,0,1,0,0.02277,0.027999999999999997,0.00010650437428680108,0.0,0.0,1,4,1.0
869,JUNIN,CHUPACA,CHONGOS BAJO,11835,70,12,0.91699604743083,1.0,0.5708154506437768,0.607,0.06,0.645,1,1,1,1,0.02277,0.0464,0.00010614772224679344,0.0,0.0,1,4,0.8
870,JUNIN,CHUPACA,CHONGOS BAJO,11835,81,14,0.06320541760722348,0.026046511627906967,0.08754285714285713,0.607,0.06,0.645,1,0,0,0,0.02277,0.0014,9.138381201044389e-05,0.0,0.0,1,4,0.8
871,JUNIN,CHUPACA,CHUPACA,11777,42,8,0.6189024390243902,0.9011299435028248,0.6889902550279908,0.575,0.037000000000000005,0.645,0,0,1,0,0.094855,0.0406,0.00012639181462533854,0.0,0.41,1,4,0.7857142857142857
872,JUNIN,CHUPACA,CHUPACA,11777,59,10,0.8571428571428571,1.0,0.3592065545493747,0.575,0.037000000000000005,0.645,0,0,0,0,0.094855,0.0084,0.00010084033613445378,0.0,0.41,1,4,1.2
873,JUNIN,CHUPACA,CHUPACA,11777,68,11,0.7428571428571429,0.6268836648583485,0.4956566172713337,0.575,0.037000000000000005,0.645,1,0,0,0,0.094855,0.013000000000000001,0.00013402061855670105,0.0,0.41,1,4,0.8
874,JUNIN,CHUPACA,CHUPACA,11777,79,13,0.4980237154150198,0.2992874109263658,0.16565433462175594,0.575,0.037000000000000005,0.645,1,0,1,0,0.094855,0.0063,0.00011666666666666668,0.0,0.41,1,4,0.8
875,JUNIN,CHUPACA,CHUPACA,11779,24,4,1.0,1.0,1.0,0.575,0.037000000000000005,0.645,1,0,1,0,0.094855,0.002,0.000125,0.0,0.41,1,4,0.8
876,JUNIN,CHUPACA,CHUPACA,11779,85,12,0.7632398753894081,0.5413243112614791,0.24444444444444444,0.575,0.037000000000000005,0.645,1,0,1,0,0.094855,0.049,0.00021212121212121207,0.0,0.41,1,1,1.1428571428571428
877,JUNIN,CHUPACA,CHUPACA,11787,30,5,0.1322314049586777,0.23728813559322035,0.312242090784044,0.575,0.037000000000000005,0.645,0,0,0,0,0.094855,0.0048,0.00017621145374449338,0.0,0.41,1,3,0.7
878,JUNIN,CHUPACA,CHUPACA,11787,41,7,0.14583333333333334,0.07671232876712329,0.13448693235307302,0.575,0.037000000000000005,0.645,0,0,1,0,0.094855,0.035,0.00011666666666666668,0.0,0.41,1,4,0.8
879,JUNIN,CHUPACA,CHUPACA,11787,51,9,1.0,1.0,1.0,0.575,0.037000000000000005,0.645,0,0,0,0,0.094855,0.0133,0.00012455516014234875,0.0,0.41,1,4,0.8
880,JUNIN,CHUPACA,CHUPACA,11787,57,11,0.043478260869565216,0.02285092491838956,0.06131718395155185,0.575,0.037000000000000005,0.645,1,0,0,0,0.094855,0.0245,6.913580246913579e-05,0.0,0.41,1,4,0.8571428571428571
881,JUNIN,CHUPACA,CHUPACA,11787,66,12,0.4320987654320987,0.16666666666666666,0.1765536723163842,0.575,0.037000000000000005,0.645,1,0,1,0,0.094855,0.0105,7e-05,0.0,0.41,1,4,0.8
882,JUNIN,CHUPACA,CHUPACA,11787,69,13,0.9187817258883249,0.8590308370044053,0.7739748143364547,0.575,0.037000000000000005,0.645,1,0,1,0,0.094855,0.02715,0.00012453066332916146,0.0,0.41,1,4,1.5238095238095235
883,JUNIN,CHUPACA,HUACHAC,11774,115,12,1.0,1.0,0.25,0.583,0.057,0.645,1,0,1,0,0.0007,0.006999999999999999,0.000126,1.0,0.0,1,3,1.0
884,JUNIN,CHUPACA,SAN JUAN DE JARPA,11742,27,3,1.0,1.0,0.2880622837370242,0.6519999999999999,0.12,0.645,0,0,0,0,0.0008300000000000001,0.0048,0.00014414414414414412,0.0,0.0,1,4,0.8333333333333334
885,JUNIN,CHUPACA,SAN JUAN DE JARPA,11742,38,4,1.0,1.0,0.4568403908794788,0.6519999999999999,0.12,0.645,0,0,0,0,0.0008300000000000001,0.0035,0.00011229946524064172,0.0,0.0,1,4,0.8
886,JUNIN,CHUPACA,SAN JUAN DE YSCOS,11824,3,2,0.5,0.21739130434782608,0.2777777777777778,0.5980000000000001,0.055000000000000014,0.645,0,0,0,0,0.0041600000000000005,0.0008,0.00016,0.0,0.0,1,4,1.25
887,JUNIN,CHUPACA,SAN JUAN DE YSCOS,11824,19,3,0.4752475247524752,0.5026178010471204,0.13966480446927373,0.5980000000000001,0.055000000000000014,0.645,0,0,0,0,0.0041600000000000005,0.0048,9.6e-05,0.0,0.0,3,4,0.8
888,JUNIN,CHUPACA,SAN JUAN DE YSCOS,11824,73,9,0.967741935483871,0.8695652173913043,0.5281535073922617,0.5980000000000001,0.055000000000000014,0.645,0,0,0,0,0.0041600000000000005,0.006,8.933889219773676e-05,0.0,0.0,1,3,1.0
889,JUNIN,CHUPACA,SAN JUAN DE YSCOS,11824,135,14,0.7407407407407407,0.5783132530120482,0.3612716763005781,0.5980000000000001,0.055000000000000014,0.645,1,0,1,0,0.0041600000000000005,0.03,0.00017142857142857143,0.0,0.0,3,2,0.8
890,JUNIN,CHUPACA,TRES DE DICIEMBRE,11812,29,4,1.0,1.0,1.0,0.593,0.047,0.645,1,0,0,0,0.00145,0.0025,0.00010231923601637109,0.0,0.0,1,3,0.8
891,JUNIN,CHUPACA,TRES DE DICIEMBRE,11812,104,14,1.0,1.0,1.0,0.593,0.047,0.645,1,0,1,0,0.00145,0.012,0.00016748080949057918,0.0,0.0,1,3,0.875
892,JUNIN,CONCEPCION,ANDAMARCA,11669,22,3,0.22429906542056074,0.13793103448275862,0.2,0.987,0.513,0.645,0,0,1,0,0.00162,0.0012,0.6,0.0,0.0,1,3,0.8
893,JUNIN,CONCEPCION,ANDAMARCA,11669,39,5,0.3522504892367906,0.1722488038277512,0.4,0.987,0.513,0.645,1,0,1,0,0.00162,0.009000000000000001,0.6,0.0,0.0,1,4,0.8
894,JUNIN,CONCEPCION,ANDAMARCA,11669,45,6,0.48582995951417,0.4,0.25,0.987,0.513,0.645,1,0,1,0,0.00162,0.006,0.75,0.0,0.0,1,4,0.8
895,JUNIN,CONCEPCION,CHAMBARA,11722,138,9,1.0,1.0,1.0,0.5980000000000001,0.073,0.645,1,0,1,0,0.000165,0.00045,4.6875e-05,0.0,0.01,1,4,0.8
896,JUNIN,CONCEPCION,CHAMBARA,11722,201,14,0.5217391304347826,1.0,0.2727272727272727,0.5980000000000001,0.073,0.645,1,0,0,0,0.000165,0.0012,6.666666666666666e-05,0.0,0.01,1,2,0.8
897,JUNIN,CONCEPCION,HEROINAS TOLEDO,11671,5,1,0.5147679324894515,0.4140625,0.3333333333333333,0.55,0.062,0.645,1,0,0,0,0.02599,0.0366,1.52,0.0,0.0,1,3,1.8
898,JUNIN,CONCEPCION,HEROINAS TOLEDO,11671,23,3,0.5,0.6428571428571429,0.8571428571428572,0.55,0.062,0.645,1,0,0,0,0.02599,0.016,0.4,0.0,0.0,1,2,1.8
899,JUNIN,CONCEPCION,HEROINAS TOLEDO,11671,27,4,0.2637362637362637,0.1807909604519774,0.2030869212022746,0.55,0.062,0.645,1,1,1,1,0.02599,0.024,1.28,0.0,0.0,1,2,0.8
900,JUNIN,CONCEPCION,HEROINAS TOLEDO,11671,104,13,0.2687140115163148,0.3620689655172414,0.2522704339051464,0.55,0.062,0.645,1,0,0,0,0.02599,0.0105,0.7,0.0,0.0,3,2,1.0
901,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,14,3,0.8,0.8,0.6122448979591837,0.55,0.062,0.645,1,0,1,0,0.02599,0.02,0.00011333333333333333,0.0,0.0,2,3,0.8
902,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,23,4,0.375,0.4444444444444444,0.4874423372629421,0.55,0.062,0.645,1,0,1,0,0.02599,0.0024,5.047318611987382e-05,0.0,0.0,1,1,0.8
903,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,40,6,1.0,1.0,1.0,0.55,0.062,0.645,1,0,1,0,0.02599,0.016,8.333333333333333e-05,0.0,0.0,2,3,0.8
904,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,56,8,0.3478260869565217,0.3786982248520711,0.3333333333333333,0.55,0.062,0.645,1,0,1,0,0.02599,0.0048,6e-05,0.0,0.0,2,2,0.8
905,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,67,10,0.6666666666666666,0.6666666666666666,0.6,0.55,0.062,0.645,1,0,1,0,0.02599,0.008,3.333333333333333e-05,0.0,0.0,2,2,0.8
906,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,82,12,0.5384615384615384,0.4827586206896552,0.5,0.55,0.062,0.645,1,0,1,0,0.02599,0.0056,0.00011294117647058824,0.0,0.0,2,2,0.8
907,JUNIN,CONCEPCION,HEROINAS TOLEDO,11673,92,13,0.64,0.64,0.4608294930875576,0.55,0.062,0.645,1,0,1,0,0.02599,0.016,0.2,0.0,0.0,2,2,0.8
908,JUNIN,CONCEPCION,MITO,11703,8,2,0.6167400881057269,0.4028776978417266,0.10245901639344264,0.54,0.058,0.645,0,0,0,0,0.4832,0.027999999999999997,0.7,1.0,0.0,3,1,0.4
909,JUNIN,CONCEPCION,MITO,11703,75,7,0.8870967741935484,0.7662337662337663,0.7142857142857143,0.54,0.058,0.645,1,1,0,0,0.4832,0.044000000000000004,0.24,1.0,0.0,1,2,2.2
910,JUNIN,CONCEPCION,MITO,11703,119,9,0.05263157894736842,0.03816793893129771,0.16666666666666669,0.54,0.058,0.645,0,0,0,0,0.4832,0.01,0.5,0.0,0.0,3,2,0.5
911,JUNIN,CONCEPCION,NUEVE DE JULIO,11680,63,11,0.8275862068965517,0.6153846153846154,0.4,0.55,0.062,0.645,1,1,1,1,0.0531,0.048,1.92,0.0,0.0,3,2,1.0
912,JUNIN,CONCEPCION,ORCOTUNA,11705,89,12,0.7258382642998028,0.3397341211225997,0.18169672678690715,0.55,0.048,0.645,1,1,0,0,0.02114,0.0184,0.00024509803921568643,0.0,0.0,2,1,0.5
913,JUNIN,CONCEPCION,SAN JOSE DE QUERO,11734,22,2,0.1836734693877551,0.15254237288135594,0.4545454545454545,0.597,0.11800000000000001,0.645,1,0,0,0,0.012245,0.0072,3.6e-05,0.0,0.0,1,4,0.8
914,JUNIN,CONCEPCION,SAN JOSE DE QUERO,11734,23,3,1.0,1.0,0.5011275369581558,0.597,0.11800000000000001,0.645,1,0,1,0,0.012245,0.026000000000000002,0.00015,0.0,0.0,2,2,0.8
915,JUNIN,CONCEPCION,SAN JOSE DE QUERO,11734,43,5,0.2727272727272727,0.3333333333333333,0.1094834232845027,0.597,0.11800000000000001,0.645,1,0,1,0,0.012245,0.00375,0.21126760563380284,0.0,0.0,1,3,0.8
916,JUNIN,CONCEPCION,SAN JOSE DE QUERO,11734,108,12,1.0,1.0,0.7142857142857143,0.597,0.11800000000000001,0.645,0,0,1,0,0.012245,0.006,5.333333333333333e-05,0.0,0.0,2,2,0.8
917,JUNIN,HUANCAYO,CHUPURO,11979,44,5,0.5121951219512195,0.4666666666666667,0.4,0.642,0.09,0.645,0,0,0,0,0.0014,0.0042,0.00012,1.0,0.0,1,3,1.25
918,JUNIN,HUANCAYO,CHUPURO,11979,68,8,0.4390243902439024,0.13846153846153847,0.33962264150943394,0.642,0.09,0.645,0,0,0,0,0.0014,0.0018,0.00016666666666666666,0.0,0.0,1,3,0.5
919,JUNIN,HUANCAYO,CHUPURO,11979,87,9,1.0,1.0,1.0,0.642,0.09,0.645,0,0,0,0,0.0014,0.008,0.0001,0.0,0.0,1,3,0.5
920,JUNIN,HUANCAYO,EL TAMBO,11897,91,10,0.6295399515738499,0.5922551252847379,0.5192878338278932,0.583,0.0083,0.645,1,0,1,0,0.061391999999999995,0.013000000000000001,8.57142857142857e-05,0.0,1.24,1,4,1.0
921,JUNIN,HUANCAYO,EL TAMBO,11897,125,12,0.7407407407407407,0.4651162790697674,0.5588235294117647,0.583,0.0083,0.645,0,0,0,0,0.061391999999999995,0.0002,0.00021052631578947367,0.0,1.24,1,4,1.0
922,JUNIN,HUANCAYO,HUACRAPUQUIO,11971,163,14,0.6060606060606061,0.3565970453387672,0.1153846153846154,0.633,0.048,0.645,0,0,0,0,0.0007,0.006999999999999999,0.0002566666666666667,0.0,0.0,1,3,1.0
923,JUNIN,HUANCAYO,HUANCAN,11926,95,10,0.4827586206896552,0.7,0.5,0.607,0.025,0.645,0,0,0,0,0.00028,0.0028,0.000175,0.0,0.02,1,3,0.5
924,JUNIN,HUANCAYO,HUANCAYO,11891,56,5,1.0,1.0,1.0,0.5870000000000001,0.0,0.645,0,0,0,0,0.00047999999999999996,0.0048,0.00012,0.0,2.18,1,2,1.0
925,JUNIN,HUANCAYO,INGENIO,11850,8,1,0.4666666666666667,0.3893129770992366,0.4915254237288136,0.5770000000000001,0.078,0.645,1,0,1,0,0.0037600000000000003,0.0049,0.0001931034482758621,0.0,0.0,3,4,2.1
926,JUNIN,HUANCAYO,INGENIO,11850,47,5,0.8909090909090909,0.8613861386138614,0.6216216216216216,0.5770000000000001,0.078,0.645,1,0,1,0,0.0037600000000000003,0.0196,8.521739130434782e-05,0.0,0.0,1,3,1.6857142857142855
927,JUNIN,HUANCAYO,INGENIO,11850,115,10,0.4666666666666667,0.4098360655737705,0.5094339622641509,0.5770000000000001,0.078,0.645,1,0,1,0,0.0037600000000000003,0.0056,0.00016592592592592592,0.0,0.0,1,4,1.375
928,JUNIN,HUANCAYO,INGENIO,11850,135,12,0.4545454545454545,0.29411764705882354,0.3809523809523809,0.5770000000000001,0.078,0.645,1,0,1,0,0.0037600000000000003,0.0035,0.000175,0.0,0.0,1,3,0.5
929,JUNIN,HUANCAYO,INGENIO,11850,150,14,0.5,0.5161290322580645,0.5862068965517241,0.5770000000000001,0.078,0.645,1,0,1,0,0.0037600000000000003,0.004,0.00012705882352941178,0.0,0.0,1,4,0.4
930,JUNIN,HUANCAYO,PARIAHUANCA,11875,13,1,0.21906693711967545,0.0821917808219178,0.054945054945054944,0.763,0.18,0.645,1,0,1,0,0.00027,0.0027,0.000108,0.0,0.0,1,2,0.7777777777777778
931,JUNIN,HUANCAYO,PILCOMAYO,11921,72,9,1.0,1.0,1.0,0.562,0.028000000000000004,0.645,0,0,0,0,0.01314,0.035,0.7345225603357819,0.0,0.08,1,2,0.4
932,JUNIN,HUANCAYO,PILCOMAYO,11921,122,13,0.7857142857142857,0.5365853658536586,0.3795485175202156,0.562,0.028000000000000004,0.645,0,0,0,0,0.01314,0.0264,0.00012427873945849982,0.0,0.08,1,2,0.75
933,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,11860,99,14,0.9940357852882704,0.9876543209876544,0.343796711509716,1.0699999999999998,0.5920000000000001,0.645,0,0,1,0,0.00316,0.02,0.8695652173913044,0.0,0.0,1,3,0.8
934,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,11868,46,7,0.7619047619047619,0.4705882352941176,0.08759124087591241,1.0699999999999998,0.5920000000000001,0.645,0,0,1,0,0.00316,0.008,0.0001333333333333333,1.0,0.0,1,2,1.0
935,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,11871,93,12,0.4,0.21052631578947367,0.2195121951219512,1.0699999999999998,0.5920000000000001,0.645,0,0,0,0,0.00316,0.0036,8e-05,0.0,0.0,1,1,1.0
936,JUNIN,JAUJA,APATA,11489,23,5,1.0,1.0,1.0,0.545,0.08800000000000001,0.645,0,0,0,0,0.04115,0.044000000000000004,0.4147727272727273,0.0,0.0,3,2,0.4
937,JUNIN,JAUJA,APATA,11489,38,7,0.3333333333333333,0.07407407407407407,0.2,0.545,0.08800000000000001,0.645,0,0,0,0,0.04115,0.004,0.000144,0.0,0.0,3,2,0.5
938,JUNIN,JAUJA,APATA,11489,49,9,0.569620253164557,0.410958904109589,0.38461538461538464,0.545,0.08800000000000001,0.645,1,0,0,0,0.04115,0.018000000000000002,0.00013680000000000002,0.0,0.0,3,2,0.4
939,JUNIN,JAUJA,APATA,11489,55,10,0.08333333333333333,0.043478260869565216,0.09677419354838712,0.545,0.08800000000000001,0.645,1,0,0,0,0.04115,0.008,0.5,0.0,0.0,3,2,0.4
