,NOMBREDD,NOMBREPV,NOMBREDI,CONGLOMERADO,NSELUA,UA,percentSoldProduction,percentFarmGateIncomes,percentPlantedArea,districtTimeToLimaMarket,districtTimeToProvinceCapitalOfRegion,provinceCapitalToLimaMarket,informalPriceInformation,formalPriceInformation,informalMetereologicalInformation,formalMetereologicalInformation,volumeOfDistrict,soldProduction,yield,associative,pointsOfSale,marketSize,localMarketChannelDirectedness,farmGatePricePerKg
118,JUNIN,TARMA,HUASAHUASI,10943,61,10,1.0,1.0,1.0,0.693,0.445,0.645,0,0,0,0,0.08565,0.09,1.5,0.0,0.12,1,2.0,0.5
119,JUNIN,TARMA,PALCAMAYO,10951,95,10,0.8269230769230769,0.8044659022329511,0.5294117647058824,0.5269999999999999,0.28500000000000003,0.645,1,1,0,0,0.02694,0.0516,2.9333333333333336,0.0,0.0,1,2.0,1.5833333333333333
120,JUNIN,TARMA,TAPO,11000,16,4,0.6666666666666666,0.296875,0.5,0.5700000000000001,0.3,0.645,0,0,0,0,0.09129,0.09,1.11,0.0,0.0,1,2.0,0.31666666666666665
121,JUNIN,TARMA,TAPO,11000,24,5,0.7461538461538462,0.6640883977900552,0.2713004484304933,0.5700000000000001,0.3,0.645,0,0,0,0,0.09129,0.0582,1.2644628099173554,0.0,0.0,1,2.0,1.8333333333333333
122,JUNIN,TARMA,TAPO,11000,34,6,1.0,1.0,0.8924731182795699,0.5700000000000001,0.3,0.645,0,0,0,0,0.09129,0.09300000000000001,1.460240963855422,0.0,0.0,1,2.0,1.9666666666666668
123,JUNIN,TARMA,TAPO,11000,45,7,0.6741573033707865,0.4123711340206185,0.4242681374628765,0.5700000000000001,0.3,0.645,0,0,0,0,0.09129,0.096,1.02,0.0,0.0,1,2.0,0.4166666666666667
124,LA LIBERTAD,JULCAN,CALAMARCA,7567,56,8,0.8520710059171598,0.7921760391198044,0.3636363636363637,1.04,0.412,0.853,1,0,0,0,0.05701799999999999,0.0828,1.104,0.0,0.0,1,1.0,0.7826086956521741
125,LA LIBERTAD,JULCAN,CALAMARCA,7567,111,14,0.6966618287373004,0.6042803189257239,0.2857142857142857,1.04,0.412,0.853,1,0,0,0,0.05701799999999999,0.0552,0.828,0.0,0.0,1,1.0,1.3043478260869563
126,LA LIBERTAD,JULCAN,JULCAN,7530,117,11,0.981132075471698,0.965583173996176,0.7142857142857143,1.03,0.228,0.853,1,0,1,0,0.09308175,0.0598,2.6128,0.0,0.0,1,1.0,1.6521739130434785
127,LA LIBERTAD,JULCAN,JULCAN,7530,120,12,1.0,1.0,1.0,1.03,0.228,0.853,0,0,1,0,0.09308175,0.063595,1.3785625,0.0,0.0,1,1.0,1.9627329192546583
128,LA LIBERTAD,JULCAN,JULCAN,7530,167,14,0.9464285714285714,0.7945326278659612,0.7751937984496123,1.03,0.228,0.853,1,0,1,0,0.09308175,0.051807500000000006,1.400125,0.0,0.0,1,1.0,0.3478260869565217
129,LA LIBERTAD,JULCAN,JULCAN,7532,37,4,0.7316367842683632,0.3953084274543875,0.4664593513993781,1.03,0.228,0.853,0,0,0,0,0.09308175,0.06325,0.9528571428571428,1.0,0.0,2,2.0,0.8173913043478259
130,LA LIBERTAD,JULCAN,JULCAN,7532,78,9,1.0,1.0,1.0,1.03,0.228,0.853,0,0,0,0,0.09308175,0.059579999999999994,1.3953846153846154,0.0,0.0,2,1.0,0.7865084269662921
131,LA LIBERTAD,OTUZCO,OTUZCO,7218,69,9,1.0,1.0,1.0,0.982,0.17800000000000002,0.853,1,0,0,0,0.0978655,0.0575,1.0541666666666667,0.0,0.1,1,1.0,0.43478260869565216
132,LA LIBERTAD,OTUZCO,OTUZCO,7245,33,3,0.8312006231222877,0.7894736842105263,0.4131167637143732,0.982,0.17800000000000002,0.853,0,0,0,0,0.0978655,0.0747,1.6562870919881307,0.0,0.1,1,2.0,1.4761904761904765
133,LA LIBERTAD,OTUZCO,OTUZCO,7245,83,9,1.0,1.0,0.8947368421052632,0.982,0.17800000000000002,0.853,0,0,0,0,0.0978655,0.0546,1.976470588235294,0.0,0.1,1,2.0,0.5
134,LA LIBERTAD,OTUZCO,OTUZCO,7245,118,11,0.9900130264871906,0.98542451111381,0.7794117647058824,0.982,0.17800000000000002,0.853,1,1,0,0,0.0978655,0.0912,1.92,0.0,0.1,1,2.0,0.8895833333333333
135,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,7792,46,8,0.9476876421531464,0.5813953488372093,0.3043478260869565,1.3199999999999998,0.522,0.853,1,0,0,0,0.013630000000000001,0.075,1.5571428571428572,0.0,0.0,1,1.0,0.4
136,LA LIBERTAD,SANCHEZ CARRION,CURGOS,7840,34,4,0.8601769911504424,0.5347150259067357,0.25806451612903225,1.23,0.447,0.853,1,0,0,0,0.062091999999999994,0.055889999999999995,1.75375,0.0,0.01,1,1.0,0.9565217391304348
137,LA LIBERTAD,SANCHEZ CARRION,CURGOS,7840,58,8,1.0,1.0,1.0,1.23,0.447,0.853,1,0,0,0,0.062091999999999994,0.08625,1.38,0.0,0.01,1,1.0,0.2608695652173913
138,LA LIBERTAD,SANCHEZ CARRION,CURGOS,7842,51,8,1.0,1.0,1.0,1.23,0.447,0.853,1,0,0,0,0.062091999999999994,0.06785,0.8648,0.0,0.01,2,1.0,1.3043478260869563
139,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,7923,11,4,1.0,1.0,1.0,1.1800000000000002,0.38299999999999995,0.853,1,0,0,0,0.048118,0.0976,1.44,0.0,0.04,1,1.0,0.525
140,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,7925,47,6,1.0,1.0,1.0,1.1800000000000002,0.38299999999999995,0.853,1,0,1,0,0.048118,0.0552,1.0514285714285718,0.0,0.04,1,1.0,1.3043478260869563
141,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,7602,14,2,1.0,1.0,1.0,1.0699999999999998,0.423,0.853,1,1,0,0,0.016395,0.0825,0.6,0.0,0.03,2,1.0,1.5
142,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,7603,37,6,0.9375,0.8977556109725686,0.6605019815059445,1.0699999999999998,0.423,0.853,0,1,0,0,0.016395,0.054000000000000006,1.62,0.0,0.03,1,1.0,1.0
143,LIMA,CAÑETE,QUILMANA,12538,20,4,0.2064267529071768,0.22358859698155395,0.2752976190476191,0.207,0.215,0.052000000000000005,1,0,0,0,0.006,0.06,1.081081081081081,0.0,0.05,1,2.0,0.8
144,MOQUEGUA,MARISCAL NIETO,CUCHUMBAYA,19069,41,3,0.9777227722772276,0.8977272727272727,1.0,1.88,0.278,1.63,1,0,0,0,0.01696,0.079,0.8,0.0,0.0,2,1.0,2.0
145,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,19095,10,1,0.9979423868312756,0.9923273657289002,1.0,1.5699999999999998,0.0,1.63,1,1,0,0,0.03535,0.09699999999999999,2.0,0.0,1.23,1,2.0,0.8
146,PASCO,PASCO,HUACHON,10675,93,9,0.8784258608573436,0.6845564074479737,0.6666666666666666,0.643,0.205,0.615,1,0,0,0,0.05184,0.05,0.00014,0.0,0.02,3,1.0,0.5
147,PASCO,PASCO,HUACHON,10675,130,12,0.740366818105334,0.5142857142857142,0.6923076923076923,0.643,0.205,0.615,1,1,0,0,0.05184,0.066,0.00016,0.0,0.02,3,1.0,0.3
148,PASCO,PASCO,NINACACA,10712,17,3,0.7961783439490446,0.7039321511179646,0.5,0.528,0.098,0.615,1,0,0,0,0.094115,0.0875,0.00028280000000000004,0.0,0.0,3,2.0,1.1428571428571428
149,PASCO,PASCO,NINACACA,10712,46,8,1.0,1.0,0.9722222222222222,0.528,0.098,0.615,1,0,0,0,0.094115,0.0511,0.000225,0.0,0.0,3,2.0,0.42857142857142855
150,PASCO,PASCO,PAUCARTAMBO,10680,24,4,0.6349206349206349,0.3956386292834891,0.4979919678714859,0.627,0.213,0.615,1,1,1,1,0.42808999999999997,0.055999999999999994,2.907258064516129,0.0,0.08,3,2.0,1.2142857142857144
151,PASCO,PASCO,PAUCARTAMBO,10682,31,5,0.75,0.5986238532110092,0.8,0.627,0.213,0.615,1,0,0,0,0.42808999999999997,0.0525,0.00018666666666666666,0.0,0.08,3,2.0,1.0285714285714285
152,PASCO,PASCO,PAUCARTAMBO,10682,56,9,1.0,1.0,1.0,0.627,0.213,0.615,1,0,1,0,0.42808999999999997,0.0784,0.00028,0.0,0.08,1,2.0,0.7857142857142857
153,PASCO,PASCO,PAUCARTAMBO,10698,74,9,0.5342548076923077,0.4746376811594203,0.4615384615384616,0.627,0.213,0.615,1,0,0,0,0.42808999999999997,0.0889,0.000532,0.0,0.08,3,2.0,2.4285714285714284
154,PASCO,PASCO,PAUCARTAMBO,10701,50,6,0.875,0.813953488372093,0.9166666666666666,0.627,0.213,0.615,1,1,1,1,0.42808999999999997,0.0735,1.6545454545454543,0.0,0.08,3,2.0,1.3
155,PIURA,AYABACA,PACAIPAMPA,417,96,14,0.28785261945883706,0.7646429117602079,0.471830985915493,2.1,0.622,1.56,1,0,0,0,0.020649,0.05,0.8955223880597014,0.0,0.0,1,1.0,1.0
156,PIURA,AYABACA,PACAIPAMPA,433,12,2,0.1836734693877551,0.4575960951799878,0.7075471698113207,2.1,0.622,1.56,0,0,0,0,0.020649,0.09,0.8666666666666666,0.0,0.0,1,1.0,1.0
157,PIURA,HUANCABAMBA,HUANCABAMBA,490,16,3,0.9775171065493646,0.9665571235260004,0.7246376811594204,1.92,0.522,1.56,1,0,0,0,0.024128,0.05,0.8,0.0,0.03,1,1.0,1.0
158,PIURA,HUANCABAMBA,HUANCABAMBA,512,11,2,0.7894736842105263,0.8089260808926081,0.4924242424242425,1.92,0.522,1.56,0,0,0,0,0.024128,0.06,1.1692307692307693,0.0,0.03,1,2.0,1.7
159,TACNA,CANDARAVE,CANDARAVE,19138,24,4,1.0,1.0,1.0,1.9,0.327,1.7899999999999998,1,0,0,0,0.00965,0.08,1.3333333333333337,0.0,0.0,1,2.0,1.3
160,TACNA,TACNA,CALANA,19217,101,10,0.12163347778693535,0.092904180325491,0.2,1.78,0.03,1.7899999999999998,1,0,0,0,0.08800000000000001,0.0915,1.85,0.0,0.0,1,2.0,0.7
161,TACNA,TACNA,PACHIA,19222,69,9,0.5562659846547314,0.4769736842105263,0.4761904761904762,1.78,0.033,1.7899999999999998,1,1,1,1,0.04827,0.087,1.8,1.0,0.0,1,2.0,1.0
